fuelTypeCode,stationName,streetAddress,intersectionDirections,city,state,zip,latitude,longitude,stationPhone,statusCode,groupsWithAccessCode,accessDaysTime,cardsAccepted,bdBlends,ngFillTypeCode,ngPSI,evLevel1EVSENum,evLevel2EVSENum,evDCFastCount,evNetwork,evNetworkWeb,geocodeStatus,dateLastConfirmed,ID,updatedAt,ownerTypeCode,openDate,ngVehicleClass,lpgPrimary,e85BlenderPump,evConnectorTypes,accessCode,country,groupsWithAccessCodeFrench,accessDetailCode,facilityType,cngDispenserNum,cngTotalCompressionCapacity,cngStorageCapacity,e85OtherEthanolBlends,evPricing,lpgNozzleTypes,cngFillTypeCode,cngPSI,cngVehicleClass,evOnSiteRenewableSource,restrictedAccess,cngOnSiteRenewableSource,lngVehicleClass,npsUnitName,cngStationSellsRenewableNatrualGas,lngStationSellsRenewableNatrualGas,maximumVehicleClass,evWorkplaceCharging,geoLocation
LPG,Ed Glaser Propane Inc,324 5th St,,Calhan,CO,80808,39.035587,-104.296188,719-347-2338,E,Public,8am-5pm M-F,Cash Checks D Debit M V,,,,,,,,,200-9,01/09/2024,70139,2024-01-31 22:07:01 UTC,P,10/01/2015,,true,,,public,US,Public,,FUEL_RESELLER,,,,,,"[""ACME""]",,,,,false,,,,,,HD,,POINT (-104.296188 39.035587)
ELEC,WEST BUILDING C LEASING RIGHT,14735 Orchard Pkwy,,Westminster,CO,80023,39.963524,-104.99421,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,190748,2024-02-01 01:18:26 UTC,,06/05/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.99421 39.963524)
LPG,Clark's Propane Service,11809 N 75th St,Corner N 75th St and Hygiene Rd (17th St) behind Mary's Market,Hygiene,CO,80533,40.189064,-105.179408,303-776-5763,E,Public,8am-6pm M-Sat,Cash Checks D Debit M V,,,,,,,,,200-9,01/09/2024,62823,2024-01-31 22:07:01 UTC,P,08/08/2014,,true,,,public,US,Public,,FUEL_RESELLER,,,,,,"[""ACME""]",,,,,false,,,,,,HD,,POINT (-105.179408 40.189064)
ELEC,SAN ISABEL HQ HQ SOUTH LOT 1,781 E Industrial Blvd,,Pueblo West,CO,81007,38.332195,-104.707871,888-758-4389,E,Public,24 hours daily,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,174253,2024-02-01 00:49:52 UTC,,01/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.707871 38.332195)
ELEC,ANSCHUTZ CAMPUS E. OVERFLOW #3,13220 E 17th Pl,,Aurora,CO,80045,39.743954,-104.834001,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,320827,2024-02-01 01:53:27 UTC,,11/29/2023,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.834001 39.743954)
ELEC,VALENCIAGARDENS VALENCIAGARDENS,2734 Juniper Ave,,Boulder,CO,80304,40.03782,-105.259949,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,200412,2024-02-01 01:21:23 UTC,,11/02/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.259949 40.03782)
E85,Western Convenience Store,9190 Huron St,,Thornton,CO,80260,39.86302,-104.9961,303-412-0065,E,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,200-8,10/12/2023,32411,2024-01-31 22:07:01 UTC,P,08/15/2007,,,false,,public,US,Public,,CONVENIENCE_STORE,,,,,,,,,,,false,,,,,,MD,,POINT (-104.9961 39.86302)
ELEC,Harmony Library Front Range Community College,4616 S Shields Street,"The stations are currently free for use, however, this may change, so please check LCD screen for pricing policies.",Fort Collins,CO,80526,40.5228075,-105.0929614,800-663-5633,E,Public,24 hours daily,,,,,,2,,Blink Network,http://www.blinkcharging.com/,GPS,01/31/2024,195141,2024-01-31 23:59:50 UTC,,10/27/2017,,,,J1772,public,US,Public,,,,,,,$1.00/Hr Parking Fee,,,,,,,,,,,,,false,POINT (-105.0929614 40.5228075)
ELEC,JCOS PARKS GATEWAY,21100 US-6,,Golden,CO,80403,39.753881,-105.237972,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,303086,2024-02-01 01:48:08 UTC,,07/22/2023,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.237972 39.753881)
ELEC,JRM DEL NORTE FAST,595 Columbia Ave,,Del Norte,CO,81132,37.677883,-106.355217,888-758-4389,E,Public,24 hours daily,,,,,,,1,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,182045,2024-02-01 01:00:39 UTC,,01/27/2021,,,,CHADEMO J1772COMBO,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-106.355217 37.677883)
ELEC,LOVELAND PUBWKS PWA CHARGER 2,2525 W 1st St,,Loveland,CO,80537,40.39347,-105.11205,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,202407,2024-02-01 01:21:24 UTC,,12/11/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.11205 40.39347)
ELEC,UCHealth Aurora and Leprino Garages,"13050 East Smith Road, Suite 101",,Aurora,CO,80011,39.7641004,-104.83317,888-998-2546,E,Public,24 hours daily,,,,,,15,,Blink Network,http://www.blinkcharging.com/,GPS,02/01/2024,311704,2024-02-01 00:13:05 UTC,,09/18/2023,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.83317 39.7641004)
ELEC,Boulder Nissan,2285 28th St,,Boulder,CO,80301,40.025019,-105.258915,303-443-8110,E,Public - Call ahead,24 hours daily,,,,,,3,1,Non-Networked,,GPS,01/09/2024,46522,2024-01-31 22:07:01 UTC,P,01/31/2012,,,,CHADEMO J1772 J1772COMBO,public,US,Public - Appeler à l'avance,CALL,CAR_DEALER,,,,,Free,,,,,,false,,,,,,LD,false,POINT (-105.258915 40.025019)
ELEC,Tomahawk Brush Travel Stop - Tesla Supercharger,1156 CO-71,,Brush,CO,80723,40.270918,-103.622026,877-798-3752,E,Public,24 hours daily,,,,,,,8,Tesla,https://www.tesla.com/supercharger,200-9,07/01/2023,122334,2023-07-14 19:41:28 UTC,P,03/01/2019,,,,TESLA,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-103.622026 40.270918)
ELEC,The Victor,1790 North Gaylord Street,,Denver,CO,80206,39.744621,-104.9607962,888-998-2546,E,Public,24 hours daily,,,,,,2,,Blink Network,http://www.blinkcharging.com/,GPS,02/01/2024,310143,2024-02-01 00:11:28 UTC,,04/24/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.9607962 39.744621)
ELEC,BVSD EISENHOWERELEM1,1220 Eisenhower Dr,,Boulder,CO,80303,40.007649,-105.234377,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,182835,2024-02-01 00:43:07 UTC,,01/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.234377 40.007649)
ELEC,FAIRFIELD CDJR 6EC-3,3404 E Harmony Rd,,Fort Collins,CO,80528,40.526098,-105.012023,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,261110,2024-02-01 01:37:09 UTC,,05/20/2023,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.012023 40.526098)
ELEC,Adventure Lodge Boulder,91 Fourmile Canyon Dr,,Boulder,CO,80302,40.01674,-105.327739,855-885-9571,E,Public,,,,,,,2,,OpConnect,http://www.opconnect.com/,GPS,02/01/2024,165606,2024-02-01 02:12:01 UTC,,08/27/2020,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.327739 40.01674)
ELEC,UNIV. OF COLO SEEC WEST 1,4001 Discovery Dr,,Boulder,CO,80303,40.009614,-105.242986,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,172762,2024-02-01 00:30:03 UTC,,01/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.242986 40.009614)
E85,Kum & Go #1904,230 West Jefferson Ave,,Hayden,CO,81639,40.49508800000002,-107.2590024907379,970-276-7246,E,Public,24 hours daily,A Cash D FuelMan M V Voyager Wright_Exp,,,,,,,,,GPS,03/08/2023,201145,2024-01-31 22:07:01 UTC,P,12/19/2019,,,true,,public,US,Public,,CONVENIENCE_STORE,,,,"[""E15""]",,,,,,,false,,,,,,,,POINT (-107.2590024907379 40.49508800000002)
ELEC,2424 US Highway 6 (US-349-9LS-2B),2424 US Highway 6,,Grand Junction,CO,81505,39.090628,-108.6041538,866-576-1495,E,Public,24 hours daily; for Rivian use only,A ACCOUNT_BALANCE D M V,,,,,,1,RIVIAN_ADVENTURE,https://rivian.com/experience/charging,GPS,02/01/2024,262420,2024-02-01 02:21:35 UTC,,06/08/2023,,,,J1772COMBO,public,US,Public,,PUBLIC,,,,,,,,,,,,,,,,,,false,POINT (-108.6041538 39.090628)
ELEC,"The Ritz-Carlton, Denver - Tesla Destination",1881 Curtis St,,Denver,CO,80202,39.749998,-104.991988,303-312-3800  877-798-3752,E,Public,,,,,,,3,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,10/06/2022,113562,2023-01-18 15:15:20 UTC,P,03/01/2016,,,,J1772 TESLA,public,US,Public,,HOTEL,,,,,Free,,,,,,,,,,,,,false,POINT (-104.991988 39.749998)
ELEC,Edge 470 II Charging stations,15030 Compark Blvd,,Englewood,CO,80112,39.5568534,-104.8142854,800-663-5633,E,Public,24 hours daily,,,,,,4,,Blink Network,http://www.blinkcharging.com/,GPS,02/01/2024,237883,2024-02-01 00:02:40 UTC,,08/23/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.8142854 39.5568534)
BD,Space Station Gas,644 Lincoln Ave,,Steamboat Springs,CO,80487,40.485303,-106.832843,970-879-1811,E,Public - Credit card after hours,6am-11pm daily,A Cash Checks D M V,B20,,,,,,,,200-8,11/09/2023,48453,2024-01-31 22:07:01 UTC,P,06/01/2012,,,,,public,US,Public - Carte de crédit après les heures d'ouverture,CREDIT_CARD_AFTER_HOURS,CONVENIENCE_STORE,,,,,,,,,,,false,,,,,,HD,,POINT (-106.832843 40.485303)
ELEC,WILLCO X DEVELO HGI 2,14275 Lincoln St,,Thornton,CO,80023,39.955383,-104.98593,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,302691,2024-02-01 00:47:46 UTC,,07/18/2023,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.98593 39.955383)
ELEC,BRECKENRIDGE REC CTR SOUTH1,847 Airport Rd,,Breckenridge,CO,80424,39.494995,-106.048386,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,182118,2024-02-01 01:13:08 UTC,,01/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-106.048386 39.494995)
ELEC,UCHEALTH Garage 8,1784 Racine St,,Aurora,CO,80045,39.7452576,-104.8427485,888-998-2546,E,Public,24 hours daily,,,,,,12,,Blink Network,http://www.blinkcharging.com/,GPS,02/01/2024,310407,2024-02-01 00:13:46 UTC,,02/01/2022,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.8427485 39.7452576)
ELEC,BDO PUBLIC BENNETT DC1,1092 Cedar Street,,Bennett,CO,80102,39.742599,-104.430433,888-758-4389,E,Public,24 hours daily,,,,,,,1,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,199132,2024-02-01 01:10:31 UTC,,10/27/2021,,,,CHADEMO J1772COMBO,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.430433 39.742599)
ELEC,DEPOT SQ BLDR JUNCTION ST1,2280 Junction Pl,,Boulder,CO,80301,40.024197,-105.251761,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,80834,2024-02-01 00:29:15 UTC,,01/11/2017,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.251761 40.024197)
ELEC,Kaiser - Lone Tree,10240 Park Meadows Dr,,Lone Tree,CO,80124,39.5450637,-104.873023,888-998-2546,E,Public,24 hours daily,,,,,,8,,Blink Network,http://www.blinkcharging.com/,GPS,02/01/2024,316688,2024-02-01 00:13:04 UTC,,07/02/2018,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.873023 39.5450637)
ELEC,Meadows on the Parkway Condominium,560 Mohawk Dr,,Boulder,CO,80303,39.99705,-105.23424,562-656-6452,E,Public - Credit card at all times,24 hours daily,CREDIT,,,,,4,,ChargePoint Network,http://www.chargepoint.com/,200-8,12/13/2023,321082,2024-01-31 22:07:01 UTC,P,10/30/2023,,,,J1772,public,US,Public - Carte de crédit en tout temps,CREDIT_CARD_ALWAYS,PARKING_LOT,,,,,$0.25 per kWh,,,,,NONE,false,,,,,,LD,false,POINT (-105.23424 39.99705)
ELEC,CDPHE BLDG B DC1,700 S Ash St,,Denver,CO,80246,39.704426,-104.93723,888-758-4389,E,Public,Mon 6:00pm - 12:00am; Tue 6:00pm - 12:00am; Wed 6:00pm - 12:00am; Thu 6:00pm - 12:00am; Fri 6:00pm - 12:00am; Sat 12:15am - 12:00am; Sun 12:15am - 12:00am,,,,,,,1,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,235871,2024-02-01 01:37:42 UTC,,11/09/2022,,,,CHADEMO J1772COMBO,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.93723 39.704426)
E85,Stratton Equity Co-op,515 Lincoln St,,Burlington,CO,80807,39.30535,-102.278774,719-346-5560,E,Public - Credit card after hours,"7am-5pm M-F, 7am-12pm Sat",A Cash D M V Voyager Wright_Exp,,,,,,,,,200-8,08/10/2023,35599,2024-01-31 22:07:01 UTC,P,02/28/2020,,,true,,public,US,Public - Carte de crédit après les heures d'ouverture,CREDIT_CARD_AFTER_HOURS,COOP,,,,"[""E15""]",,,,,,,false,,,,,,MD,,POINT (-102.278774 39.30535)
ELEC,Wheat Ridge City Hall,7500 West 29th Avenue,,Wheat Ridge,CO,80033,39.7571186,-105.0804929,800-663-5633,E,Public,24 hours daily,,,,,,2,,Blink Network,http://www.blinkcharging.com/,GPS,02/01/2024,191528,2024-02-01 00:11:40 UTC,,01/22/2021,,,,J1772,public,US,Public,,,,,,,$1.00/Hr Parking Fee,,,,,,,,,,,,,false,POINT (-105.0804929 39.7571186)
ELEC,VISITORS CENTER RAILROAD AVE S1,300-398 Railroad Ave,,Lyons,CO,80540,40.223628,-105.268345,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,156199,2024-02-01 00:27:52 UTC,,05/12/2020,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.268345 40.223628)
ELEC,La Quinta Hotels Denver,345 W 120 Ave,,Westminster,CO,80234,39.91489,-104.99091,800-351-2110,E,Public,24 hours daily,ANDROID_PAY APPLE_PAY,,,,,2,,Non-Networked,,200-8,,326929,2024-01-29 19:16:51 UTC,P,,,,,J1772,public,US,Public,,HOTEL,,,,,$0.25 per kWh,,,,,,false,,,,,,LD,false,POINT (-104.99091 39.91489)
ELEC,BOULDER MSC E1,5050 Pearl St,,Boulder,CO,80301,40.025224,-105.235398,888-758-4389,E,Public,24 hours daily,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,314131,2024-02-01 01:45:02 UTC,,10/19/2023,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.235398 40.025224)
ELEC,Keysight Technologies,1900 Garden of the Gods Road,,Colorado Springs,CO,80907,38.898188,-104.862051,888-998-2546,E,Public,24 hours daily,,,,,,4,,Blink Network,http://www.blinkcharging.com/,GPS,02/01/2024,261233,2024-02-01 00:06:44 UTC,,05/09/2023,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.862051 38.898188)
E85,Thunderbird Petroleum,322 Highway 96,,Sheridan Lake,CO,81071,38.46584,-102.29128,719-729-3316,E,Public,7am-7pm daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,200-8,10/12/2023,33343,2024-01-31 22:07:01 UTC,P,09/15/2007,,,false,,public,US,Public,,CONVENIENCE_STORE,,,,,,,,,,,false,,,,,,MD,,POINT (-102.29128 38.46584)
ELEC,HYATT GARAGE 6TH FL,13200 E. 14th Pl.,,Aurora,CO,80011,39.737637,-104.835423,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,179793,2024-02-01 00:25:17 UTC,,01/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.835423 39.737637)
ELEC,The Arrabelle at Vail Square - Tesla Destination,675 Lionshead Pl,,Vail,CO,81657,39.6433049,-106.3882985,970-754-7750  877-798-3752,E,Public,,,,,,,6,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,10/06/2022,113609,2023-01-18 15:15:20 UTC,P,03/17/2015,,,,J1772 TESLA,public,US,Public,,HOTEL,,,,,Free,,,,,,,,,,,,,false,POINT (-106.3882985 39.6433049)
ELEC,The Little Nell - Tesla Destination,675 E Durant Ave,,Aspen,CO,81611,39.1866234,-106.8175696,970-920-4600  877-798-3752,E,Public,,,,,,,2,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,10/06/2022,113527,2023-01-18 15:15:20 UTC,P,12/01/2014,,,,J1772 TESLA,public,US,Public,,HOTEL,,,,,Free,,,,,,,,,,,,,false,POINT (-106.8175696 39.1866234)
ELEC,Antler at Vail,680 Lionshead PL,Charging Station is located in our Courtyard Entrance.,Vail,CO,81657,39.642488,-106.390608,800-663-5633,E,Public,24 hours daily,,,,,,1,,Blink Network,http://www.blinkcharging.com/,GPS,02/01/2024,148019,2024-02-01 00:10:11 UTC,,06/17/2015,,,,J1772,public,US,Public,,,,,,,$2.00/Hr Parking Fee,,,,,,,,,,,,,false,POINT (-106.390608 39.642488)
ELEC,NFMD STATION NORTHFIELD 3,Steely Dr,,Fort Collins,CO,80524,40.5995,-105.063698,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,254300,2024-02-01 01:33:39 UTC,,02/21/2023,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.063698 40.5995)
ELEC,PLATT PARK 1135,99 E Arizona Ave,,Denver,CO,80210,39.695552,-104.986546,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,235078,2024-02-01 01:35:37 UTC,,10/25/2022,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.986546 39.695552)
ELEC,George's Drive Inn,564 US Highway 85/87,,Walsenburg,CO,81089,37.652696,-104.792025,833-448-7245,E,Public,24 hours daily,A ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,2,1,Non-Networked,,200-9,09/14/2022,225701,2023-02-14 15:54:11 UTC,P,09/25/2021,,,,CHADEMO J1772 J1772COMBO,public,US,Public,,INN,,,,,$0.31per kWh,,,,,,false,,,,,,LD,false,POINT (-104.792025 37.652696)
ELEC,BVSD BEAR CREEK ELEM,2500 Table Mesa Dr,,Boulder,CO,80305,39.98044,-105.2636,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,168170,2024-02-01 01:08:03 UTC,,11/06/2020,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.2636 39.98044)
ELEC,Beaver Creek Lodge - Tesla Destination,26 Avondale Ln,,Beaver Creek,CO,81620,39.604058,-106.518074,970-845-9800  877-798-3752,E,Public,,,,,,,3,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,10/06/2022,113535,2023-01-18 15:15:20 UTC,P,01/18/2017,,,,J1772 TESLA,public,US,Public,,HOTEL,,,,,Free,,,,,,,,,,,,,false,POINT (-106.518074 39.604058)
ELEC,BOULDERCENTRE STATION #1,4405-4455 Pearl Pkwy,,Boulder,CO,80301,40.022134,-105.241634,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,206830,2024-02-01 00:24:14 UTC,,02/22/2022,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.241634 40.022134)
ELEC,VAIL PARKING VILLAGE P3 WEST,241 E Meadow Dr,,Vail,CO,81657,39.642121,-106.37258,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,179799,2024-02-01 00:21:37 UTC,,01/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-106.37258 39.642121)
ELEC,ATWELL SUITES ATWELL EV1,18350 65th St.,,Denver,CO,80249,39.814277,-104.774138,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,235952,2024-02-01 01:32:33 UTC,,11/11/2022,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.774138 39.814277)
ELEC,VOLVO CAR USA GRAND JUNCT DC2,621 24 Rd,,Grand Junction,CO,81505,39.095453,-108.608619,888-758-4389,E,Public,24 hours daily,,,,,,,1,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,308369,2024-02-01 01:50:16 UTC,,09/01/2023,,,,CHADEMO J1772COMBO,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-108.608619 39.095453)
ELEC,Beaver Brook on the River - Tesla Destination,1700 CO-66,,Estes Park,CO,80517,40.36083,-105.553686,800-344-3256  877-798-3752,E,Public,,,,,,,2,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,10/06/2022,113571,2023-01-18 15:15:20 UTC,P,01/19/2018,,,,TESLA,public,US,Public,,HOTEL,,,,,Free,,,,,,,,,,,,,false,POINT (-105.553686 40.36083)
ELEC,Turner Automotive,2262 E MAIN,,MONTROSE,CO,81401,38.487213,-107.852197,866-816-7584,E,Public,,,,,,,,1,EV Connect,http://evconnect.com/,GPS,02/01/2024,327026,2024-02-01 02:14:56 UTC,,01/30/2024,,,,J1772COMBO,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-107.852197 38.487213)
ELEC,Hampton Inn & Suites Denver/Airport - Gateway Park,4310 Airport Way,,Denver,CO,80239,39.774837,-104.79489,303-375-8118,E,Public,24 hours daily; for customer use only,,,,,,2,,Non-Networked,,GPS,01/10/2023,164191,2023-02-14 15:54:11 UTC,P,07/10/2020,,,,J1772,public,US,Public,,HOTEL,,,,,,,,,,,true,,,,,,LD,false,POINT (-104.79489 39.774837)
ELEC,"Kroger King Soopers 114 (Commerce City, CO)",15051 E 104th Ave,,Commerce City,CO,80022,39.88749,-104.813,833-632-2778,E,Public,24 hours daily,,,,,,,4,Electrify America,https://www.electrifyamerica.com/,GPS,02/01/2024,201840,2024-02-01 02:09:56 UTC,,12/01/2021,,,,J1772COMBO,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.813 39.88749)
ELEC,Whole Foods - Union Station,1701 Wewatta St,,Denver,CO,80202,39.754975,-105.000729,877-455-3833,E,Public,Mon 6:00am - 8:59pm; Tue 6:00am - 8:59pm; Wed 6:00am - 8:59pm; Thu 6:00am - 8:59pm; Fri 6:00am - 8:59pm; Sat 6:00am - 8:59pm; Sun 6:00am - 8:59pm,,,,,,,4,eVgo Network,https://www.evgo.com/,GPS,01/31/2024,227967,2024-01-31 23:55:55 UTC,,10/05/2018,,,,CHADEMO J1772COMBO,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.000729 39.754975)
ELEC,PARKSIDE AURORA GROUND STA1,14565 E Alameda Ave,,Aurora,CO,80012,39.712635,-104.81834,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,190942,2024-02-01 01:19:01 UTC,,06/12/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.81834 39.712635)
E85,Kum & Go #2310,3432 Clear Creek Dr,,Wheat Ridge,CO,80401,39.76498536501744,-105.1439002273712,720-619-9265,E,Public,24 hours daily,A Cash D FuelMan M V Voyager Wright_Exp,,,,,,,,,GPS,03/08/2023,201148,2024-01-31 22:07:01 UTC,P,02/18/2021,,,false,,public,US,Public,,CONVENIENCE_STORE,,,,,,,,,,,false,,,,,,,,POINT (-105.1439002273712 39.76498536501744)
ELEC,GCEA EV STATION CPE250TEST,16171 CO-92,,Gunnison,CO,81230,38.454933,-107.322105,888-758-4389,E,Public,24 hours daily,,,,,,,1,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,229427,2024-02-01 01:34:22 UTC,,09/28/2022,,,,CHADEMO J1772COMBO,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-107.322105 38.454933)
ELEC,VOLVO CAR USA SILVERTHORN PL3,715 Blue River Parkway,,Silverthorne,CO,80498,39.638034,-106.077133,888-758-4389,E,Public,24 hours daily,,,,,,,1,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,316412,2024-02-01 01:52:15 UTC,,11/01/2023,,,,CHADEMO J1772COMBO,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-106.077133 39.638034)
ELEC,MCDONALD VOLVO SERVICE PRKG 1,6040 S Broadway,,Littleton,CO,80121,39.607494,-104.987907,888-758-4389,E,Public,Mon 9:00pm - 12:00am; Tue 9:00pm - 12:00am; Wed 9:00pm - 12:00am; Thu 9:00pm - 12:00am; Fri 9:00pm - 12:00am; Sat 9:00pm - 12:00am; Sun 12:00am - 12:00am,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,192832,2024-02-01 01:20:06 UTC,,07/14/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.987907 39.607494)
ELEC,TOWN OF AVON LS STATION 1,30 Lake St,,Avon,CO,81620,39.635543,-106.527483,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,262885,2024-02-01 01:32:24 UTC,,06/19/2023,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-106.527483 39.635543)
ELEC,HION NETWORK GREELEY PL3,4318 Centerplace Drive,,Greeley,CO,80634,40.392624,-104.749006,888-758-4389,E,Public,24 hours daily,,,,,,,1,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,308487,2024-02-01 01:50:26 UTC,,09/02/2023,,,,CHADEMO J1772COMBO,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.749006 40.392624)
